Regio's (naam),Perioden (jaar),Bevolking|Bevolkingssamenstelling op 1 januari|Totale bevolking (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Geslacht|Mannen (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Geslacht|Vrouwen (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|Jonger dan 5 jaar (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|5 tot 10 jaar (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|10 tot 15 jaar (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|15 tot 20 jaar (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|20 tot 25 jaar (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|25 tot 45 jaar (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|45 tot 65 jaar (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|65 tot 80 jaar (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|80 jaar of ouder (aantal),"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|Jonger dan 5 jaar (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|5 tot 10 jaar (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|10 tot 15 jaar (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|15 tot 20 jaar (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|20 tot 25 jaar (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|25 tot 45 jaar (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|45 tot 65 jaar (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|65 tot 80 jaar (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|80 jaar of ouder (%)",Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Demografische druk|Totale druk (%),Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Demografische druk|Groene druk (%),Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Demografische druk|Grijze druk (%),Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Totale bevolking|Ongehuwd (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Totale bevolking|Gehuwd (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Totale bevolking|Gescheiden (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Totale bevolking|Verweduwd (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Inwoners 15 jaar of ouder (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Ongehuwd (in % van  inwoners 15 jaar of ouder),Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Gehuwd (in % van  inwoners 15 jaar of ouder),Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Gescheiden (in % van  inwoners 15 jaar of ouder),Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Verweduwd (in % van  inwoners 15 jaar of ouder),Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Nederlandse achtergrond (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Totaal met migratieachtergrond (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Westerse migratieachtergrond (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Totaal niet-westerse migratieachtergrond (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Marokko (aantal),"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|(voormalige) Nederlandse Antillen, Aruba (aantal)",Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Suriname (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Turkije (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Overig niet-westerse migratieachtergrond (aantal),"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Nederlandse achtergrond (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Totaal met migratieachtergrond (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Westerse migratieachtergrond (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Totaal niet-westerse migratieachtergrond (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Marokko (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|(voormalige) Nederlandse Antillen, Aruba (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Suriname (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Turkije (%)","Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Overig niet-westerse migratieachtergrond (%)",Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Zeer sterk stedelijk (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Sterk stedelijk (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Matig stedelijk (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Weinig stedelijk (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Niet stedelijk (aantal),Bevolking|Bevolkingssamenstelling op 1 januari|Bevolkingsdichtheid (aantal inwoners per km²),Bevolking|Particuliere huishoudens|Particuliere huishoudens|Totaal aantal particuliere huishoudens (aantal),Bevolking|Particuliere huishoudens|Particuliere huishoudens|Eenpersoonshuishoudens (aantal),Bevolking|Particuliere huishoudens|Particuliere huishoudens|Huishoudens zonder kinderen (aantal),Bevolking|Particuliere huishoudens|Particuliere huishoudens|Huishoudens met kinderen (aantal),"Bevolking|Particuliere huishoudens|Particuliere huishoudens, relatief|Eenpersoonshuishoudens (%)","Bevolking|Particuliere huishoudens|Particuliere huishoudens, relatief|Huishoudens zonder kinderen (%)","Bevolking|Particuliere huishoudens|Particuliere huishoudens, relatief|Huishoudens met kinderen (%)",Bevolking|Particuliere huishoudens|Gemiddelde huishoudensgrootte (personen per 1 huishouden)
Gelderland (PV),2015,2026578,1001922,1024656,102565,112353,127875,126215,125626,475878,582653,282962,90451,"5,1","5,5","6,3","6,2","6,2","23,5","28,8",14,"4,5","71,1","39,6","31,5",928499,854095,135416,108568,1683785,"34,8","50,7",8,"6,4",1728623,297955,156267,141688,21498,9330,11572,39564,59724,"85,3","14,7","7,7",7,"1,1","0,5","0,6",2,"2,9",157360,466680,452010,474830,475690,408,888895,308595,272511,307789,"34,7","30,7","34,6","2,24"
Gelderland (PV),2016,2035351,1006964,1028387,101500,111828,124986,128900,126032,470596,587919,290913,92677,5,"5,5","6,1","6,3","6,2","23,1","28,9","14,3","4,6","71,8","39,4","32,4",935724,852149,138898,108580,1697037,"35,2","50,2","8,2","6,4",1730556,304795,157612,147183,21728,9493,11622,39538,64802,85,15,"7,7","7,2","1,1","0,5","0,6","1,9","3,2",161360,472200,465320,460600,475880,410,895705,313798,274021,307886,35,"30,6","34,4","2,23"
Gelderland (PV),2017,2047901,1014717,1033184,100943,111037,122992,131191,126573,468945,592200,299181,94839,"4,9","5,4",6,"6,4","6,2","22,9","28,9","14,6","4,6","72,4","39,2","33,2",944420,852715,142359,108407,1712929,"35,6","49,8","8,3","6,3",1734136,313765,158993,154772,21932,9689,11702,39657,71792,"84,7","15,3","7,8","7,6","1,1","0,5","0,6","1,9","3,5",157210,477800,473050,464030,475820,412,906478,322025,276179,308274,"35,5","30,5",34,"2,22"
Gelderland (PV),2018,2060103,1021117,1038986,101000,110728,120344,133220,127333,468307,594163,308376,96632,"4,9","5,4","5,8","6,5","6,2","22,7","28,8",15,"4,7","73,1","39,1",34,953052,852903,145748,108400,1728031,"35,9","49,4","8,4","6,3",1737888,322215,161103,161112,22289,9923,11894,39921,77085,"84,4","15,6","7,8","7,8","1,1","0,5","0,6","1,9","3,7",163490,480260,474750,466180,475420,415,914369,326333,278985,309051,"35,7","30,5","33,8","2,22"
Gelderland (PV),2019,2071972,1027649,1044323,100643,109359,118141,133403,129345,471091,594492,316230,99268,"4,9","5,3","5,7","6,4","6,2","22,7","28,7","15,3","4,8","73,4","38,6","34,8",961587,853122,148782,108481,1743829,"36,3","48,9","8,5","6,2",1741535,330437,164196,166241,22618,10184,12072,40164,81203,"84,1","15,9","7,9",8,"1,1","0,5","0,6","1,9","3,9",164300,488660,472300,472850,473870,417,923361,332015,281556,309790,36,"30,5","33,6","2,21"
Gelderland (PV),2020,2085952,1035459,1050493,100409,108502,117057,132422,130613,477061,593788,323978,102122,"4,8","5,2","5,6","6,3","6,3","22,9","28,5","15,5","4,9","73,6","38,2","35,5",971032,854496,151569,108855,1759984,"36,7","48,6","8,6","6,2",1745860,340092,167122,172970,22914,10580,12182,40720,86574,"83,7","16,3",8,"8,3","1,1","0,5","0,6",2,"4,2",174780,486140,480940,467480,476630,420,931493,336948,284069,310476,"36,2","30,5","33,3","2,2"
Gelderland (PV),2021,2096603,1041167,1055436,100718,107303,116934,129544,132521,482707,591665,330795,104416,"4,8","5,1","5,6","6,2","6,3",23,"28,2","15,8",5,"73,7","37,7","36,1",980676,852191,154689,109047,1771648,37,"48,1","8,7","6,2",1750121,346482,168833,177649,23045,10999,12378,41185,90042,"83,5","16,5","8,1","8,5","1,1","0,5","0,6",2,"4,3",186790,491840,472070,468470,477440,422,938341,339755,287366,311220,"36,2","30,6","33,2","2,2"
Gelderland (PV),2022,2110472,1048162,1062310,101982,106691,116343,127612,135150,488733,588944,338493,106524,"4,8","5,1","5,5",6,"6,4","23,2","27,9",16,5,74,"37,3","36,7",992157,852587,156127,109601,1785456,"37,4","47,8","8,7","6,1",1754671,355801,171531,184270,23312,11473,12507,41471,95507,"83,1","16,9","8,1","8,7","1,1","0,5","0,6",2,"4,5",197110,486700,478070,470160,478440,425,948460,346983,290193,311284,"36,6","30,6","32,8","2,19"
Utrecht (PV),2012,1237117,605032,632085,76324,77768,76064,73231,84346,346878,326078,130884,45544,"6,2","6,3","6,1","5,9","6,8",28,"26,4","10,6","3,7","63,4","40,1","23,3",616882,485274,79719,55242,1006961,"38,4","48,2","7,9","5,5",981958,255159,105042,150117,50283,8227,18649,26805,46153,"79,4","20,6","8,5","12,1","4,1","0,7","1,5","2,2","3,7",264510,380120,246220,225400,120870,894,552779,211577,150966,190236,"38,3","27,3","34,4","2,21"
Utrecht (PV),2013,1245294,609345,635949,75695,77194,77521,73205,84489,344956,328192,137406,46636,"6,1","6,2","6,2","5,9","6,8","27,7","26,4",11,"3,7","64,4","40,1","24,3",623407,485305,81428,55154,1014884,"38,7","47,8",8,"5,4",985675,259619,106274,153345,51183,8291,18690,27107,48074,"79,2","20,8","8,5","12,3","4,1","0,7","1,5","2,2","3,9",265880,398470,241060,219930,119960,901,557990,214209,152012,191769,"38,4","27,2","34,4","2,2"
Utrecht (PV),2014,1253672,613674,639998,74629,76454,78796,73955,85246,342383,331662,143061,47486,6,"6,1","6,3","5,9","6,8","27,3","26,5","11,4","3,8","65,1",40,"25,1",630553,484495,83339,55285,1023793,"39,1","47,3","8,1","5,4",989711,263961,107593,156368,52153,8334,18722,27206,49953,"78,9","21,1","8,6","12,5","4,2","0,7","1,5","2,2",4,270710,401700,242630,219000,119640,907,561553,215150,153653,192750,"38,3","27,4","34,3","2,2"
Utrecht (PV),2015,1263572,618888,644684,74114,76244,79205,74801,86021,339783,336721,148146,48537,"5,9",6,"6,3","5,9","6,8","26,9","26,6","11,7","3,8","65,7","39,9","25,8",638898,483997,85345,55332,1034009,"39,6","46,8","8,3","5,4",994230,269342,109388,159954,53096,8367,18809,27324,52358,"78,7","21,3","8,7","12,7","4,2","0,7","1,5","2,2","4,1",306060,400640,240090,203990,112800,914,568152,219633,154917,193602,"38,7","27,3","34,1","2,19"
Utrecht (PV),2016,1273613,624475,649138,73375,76677,78655,76508,85724,339074,341112,153156,49332,"5,8",6,"6,2",6,"6,7","26,6","26,8",12,"3,9","66,3","39,8","26,4",646897,484252,87197,55267,1044906,40,"46,3","8,3","5,3",997637,275976,111133,164843,53859,8399,18842,27514,56229,"78,3","21,7","8,7","12,9","4,2","0,7","1,5","2,2","4,4",314090,396420,245290,205340,112470,923,572957,221540,156430,194987,"38,7","27,3",34,"2,19"
Utrecht (PV),2017,1284504,630345,654159,73235,76543,78217,78103,85100,340096,345580,157194,50436,"5,7",6,"6,1","6,1","6,6","26,5","26,9","12,2","3,9","66,7","39,7","26,9",654925,485308,88810,55461,1056509,"40,4","45,9","8,4","5,2",999792,284712,113600,171112,54642,8465,18932,27761,61312,"77,8","22,2","8,8","13,3","4,3","0,7","1,5","2,2","4,8",315460,412770,239410,203320,113540,931,579183,225319,157473,196391,"38,9","27,2","33,9","2,19"
Utrecht (PV),2018,1295484,635951,659533,73043,76410,77982,79330,84792,342170,348354,161944,51459,"5,6","5,9",6,"6,1","6,5","26,4","26,9","12,5",4,"67,1","39,6","27,5",663432,486268,90277,55507,1068049,"40,8","45,5","8,5","5,2",1002102,293382,115824,177558,55432,8622,19013,28069,66422,"77,4","22,6","8,9","13,7","4,3","0,7","1,5","2,2","5,1",320490,418710,241160,204640,110490,940,584265,226833,159486,197946,"38,8","27,3","33,9","2,19"
Utrecht (PV),2019,1342158,659562,682596,75181,77647,79543,83000,87045,354258,359671,171378,54435,"5,6","5,8","5,9","6,2","6,5","26,4","26,8","12,8","4,1","67,6","39,4","28,2",687696,503119,93622,57721,1109787,41,"45,3","8,4","5,2",1034392,307766,120673,187093,56759,8841,19254,30346,71893,"77,1","22,9",9,"13,9","4,2","0,7","1,4","2,3","5,4",325070,436350,249220,204580,126940,904,604564,233728,165616,205220,"38,7","27,4","33,9","2,19"
Utrecht (PV),2020,1354834,666413,688421,75108,77200,79545,83522,87243,360040,360577,175526,56073,"5,5","5,7","5,9","6,2","6,4","26,6","26,6",13,"4,1","67,7",39,"28,7",696600,505661,94803,57770,1122981,"41,4",45,"8,4","5,1",1036856,317978,123762,194216,57563,9063,19441,30783,77366,"76,5","23,5","9,1","14,3","4,2","0,7","1,4","2,3","5,7",334840,441720,243870,207290,127120,912,610332,235308,167925,207099,"38,6","27,5","33,9","2,19"
Utrecht (PV),2021,1361153,670178,690975,74840,76280,79743,82548,87670,363050,360657,179045,57320,"5,5","5,6","5,9","6,1","6,4","26,7","26,5","13,2","4,2","67,8","38,6","29,1",703128,504166,96045,57814,1130290,"41,8","44,6","8,5","5,1",1037175,323978,125392,198586,58348,9185,19546,31199,80308,"76,2","23,8","9,2","14,6","4,3","0,7","1,4","2,3","5,9",344240,438210,243810,207670,127230,916,613804,235650,170783,207371,"38,4","27,8","33,8","2,19"
Utrecht (PV),2022,1369873,674377,695496,75624,75934,79395,82129,89884,366030,359286,183068,58523,"5,5","5,5","5,8",6,"6,6","26,7","26,2","13,4","4,3",68,"38,4","29,6",710943,504204,96743,57983,1138920,"42,1","44,3","8,5","5,1",1036447,333426,128073,205353,59111,9313,19644,31827,85458,"75,7","24,3","9,3",15,"4,3","0,7","1,4","2,3","6,2",352150,436740,245950,207680,127360,923,619986,239717,172478,207791,"38,7","27,8","33,5","2,18"
Noord-Holland (PV),2012,2709822,1333811,1376011,153372,154321,155515,150979,168645,761212,748755,309673,107350,"5,7","5,7","5,7","5,6","6,2","28,1","27,6","11,4",4,"61,4","36,6","24,8",1369574,996981,216746,126521,2246614,"40,3","44,4","9,6","5,6",1932367,777455,307505,469950,99325,24765,100614,79550,165696,"71,3","28,7","11,3","17,3","3,7","0,9","3,7","2,9","6,1",1011940,754520,372750,319680,250930,1017,1280997,534276,335269,411452,"41,7","26,2","32,1","2,09"
Noord-Holland (PV),2013,2724300,1340874,1383426,152620,152603,157151,150315,170786,756408,749803,325530,109084,"5,6","5,6","5,8","5,5","6,3","27,8","27,5","11,9",4,"62,5","36,5","25,9",1384407,994549,219582,125762,2261926,"40,8",44,"9,7","5,6",1934847,789453,312725,476728,100996,24916,100422,80402,169992,71,29,"11,5","17,5","3,7","0,9","3,7",3,"6,2",1043690,744780,366760,318790,250290,1023,1290357,539399,337007,413951,"41,8","26,1","32,1","2,09"
Noord-Holland (PV),2014,2741369,1349648,1391721,150663,151208,157867,151113,172160,754105,754839,338966,110448,"5,5","5,5","5,8","5,5","6,3","27,5","27,5","12,4",4,"63,1","36,3","26,7",1401309,991419,223257,125384,2281631,"41,3","43,5","9,8","5,5",1938295,803074,318728,484346,102670,25135,100412,80959,175170,"70,7","29,3","11,6","17,7","3,7","0,9","3,7",3,"6,4",1065680,741240,367840,317400,249210,1029,1298254,541634,340328,416292,"41,7","26,2","32,1","2,08"
Noord-Holland (PV),2015,2761929,1360069,1401860,149313,151007,157757,152146,173991,751723,762842,350759,112391,"5,4","5,5","5,7","5,5","6,3","27,2","27,6","12,7","4,1","63,6","36,1","27,4",1421160,988609,227188,124972,2303852,"41,8","42,9","9,9","5,4",1940018,821911,328324,493587,104469,25376,100000,81307,182435,"70,2","29,8","11,9","17,9","3,8","0,9","3,6","2,9","6,6",1120930,753510,357950,298140,231410,1037,1314669,553840,342555,418274,"42,1","26,1","31,8","2,08"
Noord-Holland (PV),2016,2784854,1372462,1412392,147474,151586,156558,155590,173914,754349,770154,361396,113833,"5,3","5,4","5,6","5,6","6,2","27,1","27,7",13,"4,1",64,36,28,1443047,986668,230478,124661,2329236,"42,4","42,4","9,9","5,4",1940087,844767,338269,506498,106064,25558,99725,81878,193273,"69,7","30,3","12,1","18,2","3,8","0,9","3,6","2,9","6,9",1144490,753610,358290,299510,228950,1046,1327941,561788,344733,421420,"42,3",26,"31,7","2,07"
Noord-Holland (PV),2017,2809483,1386465,1423018,146974,151770,155204,158826,173663,759759,777325,370559,115403,"5,2","5,4","5,5","5,7","6,2",27,"27,7","13,2","4,1","64,2","35,8","28,4",1463920,988154,233206,124203,2355535,"42,9",42,"9,9","5,3",1937377,872106,348974,523132,107614,25812,99397,83035,207274,69,31,"12,4","18,6","3,8","0,9","3,5",3,"7,4",1165190,752380,361060,304180,226670,1055,1341502,570691,346570,424241,"42,5","25,8","31,6","2,07"
Noord-Holland (PV),2018,2831182,1397944,1433238,146549,151293,154005,161108,173473,765295,781387,380802,117270,"5,2","5,3","5,4","5,7","6,1",27,"27,6","13,5","4,1","64,6","35,6",29,1481827,989573,235952,123830,2379335,"43,3","41,6","9,9","5,2",1931825,899357,360695,538662,108884,25982,99315,84222,220259,"68,2","31,8","12,7",19,"3,8","0,9","3,5",3,"7,8",1178490,758670,359310,307640,227080,1062,1352235,574639,349818,427778,"42,5","25,9","31,6","2,07"
Noord-Holland (PV),2019,2853359,1409569,1443790,146513,149983,153168,162631,173881,775463,783005,388463,120252,"5,1","5,3","5,4","5,7","6,1","27,2","27,4","13,6","4,2","64,7","35,3","29,4",1499437,992802,237431,123689,2403695,"43,7","41,3","9,9","5,1",1923846,929513,373435,556078,110478,26223,99355,85791,234231,"67,4","32,6","13,1","19,5","3,9","0,9","3,5",3,"8,2",1199110,759920,361670,308510,224140,1071,1362849,578977,352835,431037,"42,5","25,9","31,6","2,07"
Noord-Holland (PV),2020,2879527,1423303,1456224,145696,149218,153265,163558,175502,788340,783695,396273,123980,"5,1","5,2","5,3","5,7","6,1","27,4","27,2","13,8","4,3","64,8",35,"29,8",1519664,997317,239186,123360,2431348,"44,1",41,"9,8","5,1",1915694,963833,389057,574776,112110,26558,99556,87647,248905,"66,5","33,5","13,5",20,"3,9","0,9","3,5",3,"8,6",1230450,753110,367540,304500,223930,1081,1376228,584676,357672,433880,"42,5",26,"31,5","2,07"
Noord-Holland (PV),2021,2888486,1428559,1459927,144392,147062,153747,161979,177040,792247,782319,402702,126998,5,"5,1","5,3","5,6","6,1","27,4","27,1","13,9","4,4","64,9","34,7","30,2",1532694,991955,240565,123272,2443285,"44,5","40,6","9,8",5,1906301,982185,396386,585799,113596,26947,99517,88757,256982,66,34,"13,7","20,3","3,9","0,9","3,4","3,1","8,9",1239100,755010,367440,303200,223740,1084,1381760,585263,362647,433850,"42,4","26,2","31,4","2,06"
Noord-Holland (PV),2022,2909827,1438477,1471350,144946,146306,153657,162480,183195,800551,779179,410210,129303,5,5,"5,3","5,6","6,3","27,5","26,8","14,1","4,4","65,1","34,5","30,6",1555737,989558,240982,123550,2464918,"45,1","40,1","9,8",5,1896495,1013332,409285,604047,114870,27170,99255,90688,272064,"65,2","34,8","14,1","20,8","3,9","0,9","3,4","3,1","9,3",1262070,751270,373020,299350,224120,1093,1400584,600586,365837,434161,"42,9","26,1",31,"2,05"
Zuid-Holland (PV),2012,3552407,1753393,1799014,204690,204091,208109,211870,234931,970694,964672,405629,147721,"5,8","5,7","5,9",6,"6,6","27,3","27,2","11,4","4,2","63,7","38,2","25,5",1703370,1400467,270739,177831,2935517,37,"47,7","9,2","6,1",2527398,1025009,360842,664167,112968,60703,148305,130849,211342,"71,1","28,9","10,2","18,7","3,2","1,7","4,2","3,7","5,9",1433010,1010640,517760,332630,258370,1265,1628583,634591,445456,548536,39,"27,4","33,7","2,16"
Zuid-Holland (PV),2013,3563935,1758081,1805854,205583,201443,209025,210255,236217,962561,964156,424389,150306,"5,8","5,7","5,9","5,9","6,6",27,"27,1","11,9","4,2","64,8","38,2","26,6",1716045,1396417,274615,176858,2947884,"37,3","47,4","9,3",6,2524096,1039839,366905,672934,115019,61350,148534,131850,216181,"70,8","29,2","10,3","18,9","3,2","1,7","4,2","3,7","6,1",1443440,1021830,512540,332220,253910,1270,1638400,640604,446661,551135,"39,1","27,3","33,6","2,15"
Zuid-Holland (PV),2014,3577032,1764927,1812105,203588,200976,209298,209940,236867,955353,967675,441095,152240,"5,7","5,6","5,9","5,9","6,6","26,7","27,1","12,3","4,3","65,6","38,1","27,5",1729133,1392680,279429,175790,2963170,"37,6",47,"9,4","5,9",2521963,1055069,373121,681948,117312,61902,148805,132551,221378,"70,5","29,5","10,4","19,1","3,3","1,7","4,2","3,7","6,2",1447140,1035480,509750,333370,251290,1275,1639725,636665,448354,554706,"38,8","27,3","33,8","2,15"
Zuid-Holland (PV),2015,3600011,1776412,1823599,203186,201344,208885,210828,238584,950174,976733,455330,154947,"5,6","5,6","5,8","5,9","6,6","26,4","27,1","12,6","4,3","66,2","38,1","28,2",1751060,1388108,285779,175064,2986596,"38,1","46,5","9,6","5,9",2521950,1078061,383588,694473,119386,63060,149352,133094,229581,"70,1","29,9","10,7","19,3","3,3","1,8","4,1","3,7","6,4",1490960,1055690,491550,323250,238570,1283,1658260,651415,448964,557881,"39,3","27,1","33,6","2,14"
Zuid-Holland (PV),2016,3622303,1788203,1834100,201614,203301,207071,213280,237895,947886,986146,468228,156882,"5,6","5,6","5,7","5,9","6,6","26,2","27,2","12,9","4,3","66,8",38,"28,8",1772296,1384680,291411,173916,3010317,"38,5",46,"9,7","5,8",2519283,1103020,393078,709942,121367,63994,149698,133694,241189,"69,5","30,5","10,9","19,6","3,4","1,8","4,1","3,7","6,7",1509800,1061620,489510,324040,237340,1287,1671417,659249,451472,560696,"39,4",27,"33,5","2,14"
Zuid-Holland (PV),2017,3650222,1802768,1847454,200979,205256,205960,216404,238183,949396,995015,480017,159012,"5,5","5,6","5,6","5,9","6,5",26,"27,3","13,2","4,4","67,2",38,"29,3",1796136,1384551,296369,173166,3038027,39,"45,6","9,8","5,7",2518191,1132031,402834,729197,123328,65237,150227,134845,255560,69,31,11,20,"3,4","1,8","4,1","3,7",7,1523860,1066980,493450,330250,235680,1297,1685403,667800,453344,564259,"39,6","26,9","33,5","2,14"
Zuid-Holland (PV),2018,3681044,1818321,1862723,200064,207598,204832,219420,238761,955628,1000542,492990,161209,"5,4","5,6","5,6",6,"6,5",26,"27,2","13,4","4,4","67,7","37,9","29,8",1822078,1386154,300333,172479,3068550,"39,4","45,2","9,8","5,6",2517146,1163898,414974,748924,125483,66948,151007,136056,269430,"68,4","31,6","11,3","20,3","3,4","1,8","4,1","3,7","7,3",1543460,1083480,485340,335090,233670,1311,1701657,676480,456812,568365,"39,8","26,8","33,4","2,14"
Zuid-Holland (PV),2019,3673893,1815135,1858758,198027,204243,203103,218312,238293,957101,993662,498066,163086,"5,4","5,6","5,5","5,9","6,5","26,1",27,"13,6","4,4","67,8","37,6","30,2",1830923,1370910,301953,170107,3068520,"39,9","44,7","9,8","5,5",2483498,1190395,424534,765861,127382,68853,151886,135820,281920,"67,6","32,4","11,6","20,8","3,5","1,9","4,1","3,7","7,7",1560300,1085290,479980,330840,217480,1361,1701656,680142,455027,566487,40,"26,7","33,3","2,13"
Zuid-Holland (PV),2020,3708696,1833139,1875557,196953,204507,204027,218716,242057,970725,995733,508811,167167,"5,3","5,5","5,5","5,9","6,5","26,2","26,8","13,7","4,5","67,9","37,3","30,6",1860056,1373500,305355,169785,3103209,"40,4","44,3","9,8","5,5",2480091,1228605,440501,788104,129797,71163,152861,137973,296310,"66,9","33,1","11,9","21,3","3,5","1,9","4,1","3,7",8,1585370,1090120,483460,330910,218850,1374,1719988,691263,458060,570665,"40,2","26,6","33,2","2,13"
Zuid-Holland (PV),2021,3726050,1842669,1883381,195792,202410,205958,216172,244470,979721,994322,517506,169699,"5,3","5,4","5,5","5,8","6,6","26,3","26,7","13,9","4,6",68,37,31,1882632,1366024,307814,169580,3121890,41,"43,8","9,9","5,4",2472962,1253088,448827,804261,131867,73528,153522,139701,305643,"66,4","33,6",12,"21,6","3,5",2,"4,1","3,7","8,2",1589600,1101430,484710,333540,216780,1380,1729250,693442,464113,571695,"40,1","26,8","33,1","2,13"
